326499885656461313	272268109	0
326575463835250689	16856965	0
327567386691657729	1012112293	0
328655421256654849	1371093139	0
328837534186622976	128503449	0
329007984845926402	857673764	0
329258008574042113	1390448695	0
329391569620856833	586045105	0
329560087259672576	158119360	0
330057365795790848	249563358	0
330278165765312512	273421529	0
330451531067437056	923461333	0
330761580864233475	128503449	0
331161461122547712	621297055	0
331347307079532544	273421529	0
331894263606550528	562490916	0
332161585487441920	374340942	0
332223414595117056	52782775	0
332330587106992129	251390570	0
332366308190588928	56114628	0
332423496196055041	14567006	0
332456875436150785	88166476	0
332458141268721664	273421529	0
332618727117971456	110151376	0
332666575473741824	57258291	1
332694017852731392	187933275	1
332778502946426880	24377539	0
332801619244748800	273421529	0
332832437405114368	631478000	0
332865708188909569	25173368	0
333034145846538240	631478000	0
333036603364737025	21801120	0
333056168874364928	345083135	0
333379368963407872	92891213	0
333485311285923840	628402234	0
333644914913079296	230052171	0
333673427359633408	1033463239	0
333674203331051520	1033463239	1
333733798787284992	1373158400	1
333735685406224385	38919907	0
333799489687154688	703026481	0
333801812610138114	703026481	0
333854289023864832	333099736	0
333901942021554176	56114628	0
333926961938317312	246722425	0
334024258579738625	23040622	1
339460084180582400	227369228	0
339861852211249152	387040432	0
339984791472570368	14264541	0
340067566900871168	847864712	0
340109486415040514	626048594	0
340134027535204352	425214012	0
340144717075460096	1278705319	0
340152385051688960	1429295593	0
340274216471515136	1123283994	0
340530953015402497	323940583	0
340601194655395840	1449942523	0
340681082376683520	838515368	0
340858792390578176	329411370	0
341026211218194432	1317291756	0
341178969535705088	386313872	0
341233838262980610	138577744	0
341242496321482753	562490916	0
341443736397574144	138631804	0
341523790162972672	22791342	0
341680382179160065	38971420	0
341832057825153024	166339209	0
341947615853813761	90304006	0
341957252577636354	621297055	0
341989840398716928	1352035621	0
342112352130449409	345065773	0
342143067169632256	190770320	0
342205662606000128	330240789	0
342217867749621762	84437614	0
342383744369434624	21352952	0
342385267304431616	21352952	0
342387496912560128	635378471	0
342903053667667969	631478000	0
343119554957946880	164642778	0
343565496320417792	369114238	1
343739551195484160	29957313	0
343814505706430464	18332340	0
343923205213392896	1447954382	0
344152215876935680	490955086	0
344254376522678272	29901205	0
344277608759975936	46989098	0
344351386542174208	15147617	0
344359166556639232	31061240	1
344606561873833985	464202509	1
344825926342832128	179074771	0
344841648506818562	30925396	0
344937940146855937	185070700	0
344978291066806272	19162446	0
344978316463325184	18260911	0
345018963962511360	279348254	0
345169216208502784	1338597000	0
345360403464876032	1126228376	0
345395132478156800	313094281	0
345399658564165633	257223601	0
345410371047260163	1061562434	0
345509976908918784	513921781	0
345548087328129024	225848172	0
345578027834556416	1192000741	0
345741660854046720	427125042	0
345833585531572224	602349536	0
346204138796888064	15147617	0
346392503089512449	1024416985	0
346734746497335297	39844213	0
346773555897311233	175079011	0
347134884101386242	1528958928	0
347199655194546177	1164142722	0
347493255514046464	875410789	0
347564917517328388	84044788	0
347632066566955008	514421114	0
347887346982731776	519120694	0
347934179578765312	305806308	0
347973819761299456	29901205	0
348070014433239040	390442634	1
348283506037764098	1375486908	0
348292912972443648	16286112	0
348336073967022080	1164142722	0
348394337811460097	1298221280	0
348415290721304576	1262776610	0
348416231746961408	1262776610	0
348694702951899136	153319434	0
348715017874571264	153319434	0
348743453011763200	15277629	0
348773699861745664	47504302	0
348814057198985217	246128041	0
348857661158219776	387857364	0
348956047513382914	1061562434	0
348994912324304896	52665691	0
348997340172009472	1315813357	0
349184717410684928	270496365	0
349265127167635461	1061562434	0
349328587255590912	270496365	0
349338856417529856	175714006	0
349373802985168897	39866398	0
349390447417901056	1013763482	0
349407280338444288	93977088	0
349450662192488450	626048594	0
349659449692139520	45681054	0
349678218036527106	15891806	0
349714554231586816	308486246	0
349785167705022464	15118658	0
349931566463590404	41639618	0
349973789523705857	612245055	0
349995143006400514	457676324	0
350103847504584705	286296960	0
350327670581624833	39844213	0
350933933237600257	352524129	0
351132681167310850	1061562434	0
351235015142674434	44751470	0
351263460237119489	24416184	0
351291865389211649	28978990	0
351318039830069248	89717349	0
351369860695072768	1061562434	0
351560279747870721	1220255370	0
351599734533787649	336668444	0
351605957421309952	39844213	0
351627682318008320	318169640	0
351700599345119233	216985052	0
351772562965012480	170998294	0
351824917395816448	39844213	0
351893389089849344	1428489528	0
351911132375678977	1491949854	0
352225220372873216	31269769	0
352426412847804416	339220082	0
352519953389334529	514421114	0
352550537994047488	27952128	0
352592425354674178	1029643634	0
352906899437522947	72860003	0
353150114119958529	1550782249	0
353158902520619010	218015741	0
353492546833498112	631357943	0
353493347912003584	631357943	0
353663954322604032	24601782	0
353690292991426560	438218328	0
353701271762505729	1558893084	0
353710310877704193	42157354	0
353958457013043200	1319858742	0
354166833928093697	1542546697	1
354386691357814785	356629548	1
354640512130617345	507585340	0
354653286567116800	590089955	0
354679707075227648	237430061	0
354769280648232961	28776475	0
354952497049247746	1217130098	0
355069591631839233	1278705319	0
355592140874719232	358521014	0
355801766660554752	1589406896	0
355919047398932481	1547404741	0
356072603749859328	463439769	0
358299590459527169	124221840	1
358300077191729152	33869277	1
358305807185608705	30890310	0
358527189429399552	45394886	0
358714932390408193	715164212	0
358812696583475200	45394886	0
358838448163012608	1550214866	0
358858705929908224	339220082	0
358869884177887232	541301687	0
358960434025463810	733605978	0
358993178373799936	1278705319	0
359009192343896065	962014249	0
359049400628158464	1610100145	0
359082267890565122	1355994325	0
359136364199034880	1408008402	0
359229250471071744	927429295	0
359258243261927424	2334141	0
359404444644941824	1613123252	0
359519177184251904	727044127	1
359662512372854784	978466939	0
359772696227217411	1613123252	0
359783986366644226	198650912	0
359795747216031744	481037438	0
359853195847151616	444979043	0
359865653978599425	76907161	0
359952593872633857	116303761	0
359976546007662592	1589406896	0
360024541533184001	269887907	1
360224634605551617	516201735	0
360459592586641408	959847559	0
360573722106671105	187564961	0
360659679661142017	466896828	0
360771912705642498	632397611	0
360803835607916544	93261585	0
360877802901340161	60037175	0
360939822950522880	102643793	0
360980778886246400	1528958928	0
361183693563367424	398457082	0
361248288852291584	23297918	0
361273690148704256	447064726	0
361691830091386880	1035930253	0
361899874301644801	322770275	0
361975418112319489	816449246	0
362701971603464195	294384744	0
365289870119284736	243616649	0
368496109561196545	537293207	0
377122065738129409	165504903	1
379831242939572226	419040910	1
385620296100634624	54528682	0
386234033501646848	370904237	0
403367860535189506	715052108	0
410422802609475584	19162446	0
417480061382836224	500442723	0
422410943482437632	587203906	0
425035880596639746	2282838115	0
425594773164933120	1094415733	0
425595945682599936	1880289858	0
431364384158253056	74388586	0
435911479070433282	2327842956	0
440001049584095232	422040247	0
440001882891636736	20566505	0
446731068796727297	438862627	0
446740219966926848	407482535	1
446744925254610944	1895731320	0
446748400286203904	334370605	0
446752429519163392	350583149	0
446754830124847104	49959832	1
446755111327772672	40256394	0
446759111863332865	578610244	1
446778842695217152	415532798	0
446782139355234305	726585680	0
446800723452239872	407396261	1
446804397339971585	39554895	0
446832343211585536	288943026	0
446851944259518464	440484981	0
446853813119758337	1491569809	0
446881360460775424	266321362	1
446882122599374848	1675390010	1
446906681977348097	426368281	1
446920432047108096	1228846784	1
447001249276522496	2187436015	1
447040790775099392	458131022	0
447044218238693376	1633741627	0
447051233518305280	1966010185	0
447068268311101440	52194905	0
447074125639454720	1659174139	1
447131428174970880	237628570	0
447166625788092416	1708616137	1
447178121461002240	272122536	0
447217960659062784	2312798203	1
447220557310734336	39180714	0
447258999910461440	259427949	1
447263689809223680	1651912698	0
447395926462959616	297587691	1
447412184545382400	323014900	0
447419966845775872	153552403	1
447433875774791680	12280	0
447445526733008896	2271877045	0
447460211654414336	1041300667	1
447476866795184128	29997953	0
447487104520425472	1681425433	0
447502691112345600	451548925	0
447510104561434624	1461084320	0
447510934450630657	87961369	1
447542893189005313	515938773	0
447574576415793152	160536738	0
447596758995324928	987223700	1
447611476241436672	632224800	0
447719129751908352	384550573	0
447768136763604992	559822346	0
447786301165928448	324650812	0
447806593036734466	438887488	0
447814539359178752	263319917	1
447837458957615104	397430483	0
447846503986757632	930761418	0
447880441622953984	397430483	0
447889888428703744	275430896	0
447910541172826112	1276849998	0
447925089103667200	567714303	1
447925264983400448	964928305	0
447939302916640768	570339657	0
447941880441868288	90991993	0
447970091104100352	433843706	0
447981077114540033	398457082	1
447986598953897984	1607424103	0
448065934826020864	30075735	0
448097355984687104	267634622	0
448128621908336640	15655814	0
448146148528635904	55636334	0
448164669857886208	1027639508	0
448175520983683072	1270169000	0
448178090145886209	506860906	0
448183836837306369	137815464	0
448187702945402880	1532305356	0
448193201812168704	826144124	0
448193789472284672	498332217	0
448195305193095168	41148245	0
448220116509929472	19055125	0
448220336442445824	1973316967	0
448246923552886784	1602566833	0
448256215731433473	519488526	0
448266324293074945	323328291	0
448290057984937984	323650487	0
448338703136477184	262973191	0
448369070711111680	41952960	1
448455500233863168	2373790525	1
448459311627653120	338632825	0
448486774021824512	353749236	0
448498688634396672	213122219	1
448532984027570176	142356965	1
448550521725788161	98197686	0
448640315835301888	1936045344	1
448788008225869824	2327656934	0
448900215190593536	1145823332	0
448907525866655744	1246223186	0
448907683912232960	25173368	0
448927914453893120	339220082	0
448944655246569472	1703584532	0
449043984984203265	31005066	0
449100655014477824	263957572	0
449244478012784640	18499217	1
449255920636133376	19545622	1
449261438775721984	754457065	0
449276512080912384	373377387	1
449282600880717824	553144718	0
449299273390518272	181245882	1
449322666722615297	250277892	0
449322856577765377	1892842986	0
449351618023006210	24638078	1
449370475794161664	2230851313	0
449402105883684865	321474158	1
449412790109753344	172398054	1
449442362045898752	311048431	0
449443555413487617	152831062	0
449464946187726848	2206227062	0
449484704568209408	287805677	0
449518177719164929	1895731320	0
449544276100534272	15011089	0
449553863792939008	93723228	1
449558817055854592	377209861	0
449563169195692032	458708662	1
449592355046187008	412795084	1
449623360130252800	342212424	0
449626281542311936	18229577	1
449631135988207617	208758215	1
449645122058452992	281752941	0
449652768153018368	33270595	0
449709906158161920	36510929	1
449741785732894720	399103265	0
449788954653372417	422040247	0
449817658020474880	469597318	1
449903204185440257	25173368	0
449943708264177664	631505675	0
449964756859113472	185688243	0
449970762985005057	2322642175	0
449976654275039232	514801716	0
449992607356047360	723355351	1
450006822829973504	414346599	1
450094849727811584	1524865352	0
450097138757021696	454939174	1
450131853781921792	1957865581	0
450180616839909376	967565144	1
450305366916857859	632385437	1
450313752705892352	422243857	1
450326671531319296	334895762	1
450349768460730368	423609098	0
450361491167133696	186920364	1
450363019437309952	838557788	0
450374100549378048	1195519813	0
450375641289224194	1663447658	0
450375884571041792	424627173	1
450378472649920512	403679786	0
450388554875936770	1657828476	0
450403310747402240	1526408648	1
450424848250990592	551402761	0
450430817706078208	824125441	0
450456153600692225	19435646	0
450460489542139904	2288818350	1
450472340275466240	356552442	1
450497649880629248	1684509337	0
450513034021072897	702041815	1
450518093207719936	374769332	1
450531116416389120	796416816	0
450533286834880513	1730753821	0
450570951076626432	1145823332	0
450609341637595136	122268006	1
450682277270274048	45969542	1
450684049535680512	432125349	1
450705415425490945	829800710	0
450719189943078912	1186854590	1
450729459352481792	19164260	0
450733189716541441	268430729	0
450738609130188800	1348407258	0
450760264304959488	328279941	0
450809059088691201	1012091310	0
450810595357761536	1730753821	0
450811226751528960	1730753821	0
450822490357379072	2176091419	0
450842168995766273	812154979	0
450845557561372673	460747680	0
450897794736209920	891197646	0
450910409722040320	391627578	0
450939641999654912	32229420	0
450993247863980032	1595630856	0
451003725704749056	149666830	0
451012798349594624	49452560	0
451026971888087040	1255865317	1
451038837246926849	42644704	0
451049832560328705	449969979	1
451055581726392320	42335938	0
451060325278687232	213504819	0
451087525461757952	1319253139	1
451118225741586432	96633852	0
451120491907276800	2409664777	1
451124997281828864	29139181	0
451154836294471680	1552405686	0
451158810422697984	805692710	1
451161116706893825	1118027570	0
451169452433084416	1606914271	0
451196771428237313	1025466091	0
451211401328332800	345428543	1
451221235175677952	1475990910	1
451221822151720960	554586263	1
451224851315838976	233061281	0
451245154826199040	123003486	0
451281682008522752	318879745	0
451449844800823296	1012091310	0
451450223722643456	562923535	0
451453773978685440	60717478	0
451518239039037440	93977088	0
451527284315660288	120774304	0
451684146608218112	77056340	0
451715797208281088	604573411	0
451782442337464320	339068835	0
451804040297328640	28833484	0
451807571939049473	632463931	0
451807830920937472	350143866	0
451808677414989824	351177933	1
451814363473530880	267445324	1
451814438459695104	80726544	1
451825903841312768	336282009	0
451889810538782720	801431839	0
451918495048269824	28899019	1
451934913055301632	29065153	1
451947027962671104	203422033	0
451964671390924800	727044127	0
451971412585373696	2247898976	0
452083009718452224	25727531	1
452091152389255170	949157221	0
452091976654290944	97187231	0
452119864413405184	880956882	0
452138792305307649	232658278	0
452139753375137792	1146351050	0
452157791206006786	214711073	1
452170556016951296	942202136	0
452216905852809216	942202136	0
452217536940367872	2379718152	1
452237562229563392	31350221	0
452271476268625920	462135610	0
452352250417926144	28748588	0
452432105939537920	2217116245	0
452496094866317312	222251668	0
452502449799303168	1005317844	1
452514786467536896	77567121	0
452519503759294464	235825376	0
452531456439746560	2245573925	0
452531770349879296	2376375090	0
452563136848334848	1321437590	0
452575048113852416	1083756840	1
452680374510837760	22954511	0
452718672881008641	314981137	0
452718969951375360	1103634588	0
452719757930684416	1240081482	1
452781066491674624	27447413	1
452840025177468928	325294297	1
452868400822231040	417338496	1
452900105952047105	216637884	0
452904244417265664	557377218	0
452909640557535232	550512637	1
452910395288612864	217298862	1
452937601977024512	509668553	1
452982923843493888	52203041	0
452997662984241152	1515434359	1
452999077676859392	1630719038	1
453005634355879937	309197774	0
453007948143280128	547251685	1
453009731590684672	273226320	1
453025855120232448	332411552	0
453043608468201472	245555115	1
453059117263777792	271116428	0
453088417107030016	60510589	0
453146844244094977	558105978	0
453156533187391488	12280	0
453171475244404736	306477896	0
453177844043350017	335001839	0
453178029813293056	335001839	0
453182221579333632	425250469	1
453183801922158592	24210924	1
453205968986574848	152835776	0
453231623216332800	887662958	0
453262118096101376	39910823	0
453265494762463232	163599786	0
453268259219832832	44039455	0
453277177727823873	287471157	1
453300269099397120	251451465	1
453304400987951104	486284861	0
453600780860555265	339220082	0
453604917757108224	97187231	0
453616765105618944	97187231	0
453619098144890880	17090288	0
453628608423415808	627437914	0
453631934141186048	161644885	0
453646426610753536	60191782	0
453662009293168640	338654923	1
453678656468971520	18446534	0
453678972807938048	275384907	1
453686448869634048	81635502	0
453690857841885184	1887377298	0
453697006226399232	356582174	0
453718000844034050	317399525	0
453720548934029312	104968078	0
453735248350547968	94735797	0
453739232541306881	403794442	0
453740216990564352	500056954	1
453745115115171840	738302887	0
453784054215610368	352185470	0
453835478270095360	283501843	0
453866645950586880	228935034	1
453895165737172992	148032057	1
453910484379762688	1969199431	0
